timestamp,moisture,temperature
2025-11-27T00:44:10.621771,26.7,1.9
2025-11-27T00:44:15.812224,26.6,2.2
2025-11-27T00:44:20.956909,26.7,1.8
2025-11-27T00:44:26.116765,26.6,1.9
2025-11-27T00:44:31.263806,26.6,2.5
2025-11-27T00:44:36.417579,26.6,1.8
2025-11-27T00:44:41.609565,26.6,1.8
2025-11-27T00:44:46.755511,26.6,2.0
2025-11-27T00:44:51.914531,26.6,1.9
2025-11-27T00:44:57.060217,26.6,2.0
2025-11-27T00:45:02.213876,26.6,2.2
2025-11-27T00:45:07.405028,26.6,2.2
2025-11-27T00:45:12.550641,26.6,2.1
2025-11-27T00:45:17.696320,26.6,1.9
2025-11-27T00:45:22.840679,26.6,1.9
2025-11-27T00:45:27.996021,26.6,1.9
2025-11-27T00:45:33.188077,26.6,2.1
2025-11-27T00:45:38.333441,26.5,2.0
2025-11-27T00:45:43.478435,26.5,1.9
2025-11-27T00:45:48.624872,26.5,2.0
2025-11-27T00:45:53.778639,26.5,1.6
2025-11-27T00:45:58.970020,26.5,1.1
2025-11-27T00:46:04.115943,26.5,1.4
2025-11-27T00:46:09.262713,26.5,1.6
2025-11-27T00:46:14.405838,26.5,1.7
2025-11-27T00:46:19.559824,26.5,1.8
2025-11-27T00:46:24.749571,26.5,2.2
2025-11-27T00:46:29.890403,26.5,1.7
2025-11-27T00:46:35.039112,26.5,2.2
2025-11-27T00:46:40.180551,26.5,2.5
2025-11-27T00:46:45.332488,26.5,2.6
2025-11-27T00:46:50.521354,26.5,0.0
2025-11-27T00:46:55.665879,26.6,1.6
2025-11-27T00:47:00.811543,26.6,1.9
2025-11-27T00:47:05.956592,26.6,1.0
2025-11-27T00:47:11.108729,26.6,1.6
2025-11-27T00:47:16.300317,26.6,1.4
2025-11-27T00:47:21.446983,26.6,1.9
2025-11-27T00:47:26.592214,26.6,1.5
2025-11-27T00:47:31.735205,26.6,1.9
2025-11-27T00:47:36.887031,26.6,3.4
2025-11-27T00:47:42.076047,26.6,0.0
2025-11-27T00:47:47.221288,26.6,1.7
2025-11-27T00:47:52.365405,26.6,1.7
2025-11-27T00:47:57.510732,26.6,1.8
2025-11-27T00:48:02.665247,26.6,1.6
2025-11-27T00:48:07.856268,26.6,2.3
2025-11-27T00:48:13.001020,26.6,1.8
2025-11-27T00:48:18.147822,26.6,1.4
2025-11-27T00:48:23.293382,26.7,1.3
2025-11-27T00:48:28.448114,26.6,1.0
2025-11-27T00:48:33.639205,26.6,2.5
2025-11-27T00:48:38.785967,26.7,1.8
2025-11-27T00:48:43.930064,26.6,0.0
2025-11-27T00:48:49.075659,26.6,2.3
2025-11-27T00:48:54.230126,26.6,2.1
2025-11-27T00:48:59.421549,26.6,1.9
2025-11-27T00:49:04.568110,26.6,1.3
2025-11-27T00:49:09.714198,26.6,1.9
2025-11-27T00:49:14.861318,26.6,2.5
2025-11-27T00:49:20.013732,26.6,1.1
2025-11-27T00:49:25.202922,26.6,1.9
2025-11-27T00:49:30.343962,26.6,2.1
2025-11-27T00:49:35.492049,26.6,2.0
2025-11-27T00:49:40.633638,26.6,1.1
2025-11-27T00:49:45.786688,26.6,1.8
2025-11-27T00:49:50.976293,26.6,2.5
2025-11-27T00:49:56.118052,26.6,1.6
2025-11-27T00:50:01.262978,26.6,1.5
2025-11-27T00:50:06.405188,26.6,2.1
2025-11-27T00:50:11.559086,26.6,1.9
2025-11-27T00:50:16.749592,26.6,1.0
2025-11-27T00:50:21.892241,26.6,0.0
2025-11-27T00:50:27.038420,26.6,0.0
2025-11-27T00:50:32.179709,26.6,1.3
2025-11-27T00:50:37.332674,26.6,0.0
2025-11-27T00:50:42.523043,26.6,1.8
2025-11-27T00:50:47.667498,26.6,1.4
2025-11-27T00:50:52.812253,26.6,0.0
2025-11-27T00:50:57.955533,26.6,1.8
2025-11-27T00:51:03.106010,26.6,1.9
2025-11-27T00:51:08.294555,26.6,2.1
2025-11-27T00:51:13.436743,26.6,1.8
2025-11-27T00:51:18.584039,26.6,1.7
2025-11-27T00:51:23.728708,26.6,1.4
2025-11-27T00:51:28.881568,26.6,1.6
2025-11-27T00:51:34.072014,26.6,1.3
2025-11-27T00:51:39.217386,26.6,0.0
2025-11-27T00:51:44.362352,26.6,2.1
2025-11-27T00:51:49.507810,26.6,2.0
2025-11-27T00:51:54.660490,26.6,2.0
2025-11-27T00:51:59.850633,26.5,2.6
2025-11-27T00:52:04.994937,26.5,2.3
2025-11-27T00:52:10.140114,26.5,2.5
2025-11-27T00:52:15.284884,26.5,1.6
2025-11-27T00:52:20.438698,26.5,2.2
2025-11-27T00:52:25.629935,26.5,1.7
2025-11-27T00:52:30.775522,26.5,1.6
2025-11-27T00:52:35.921356,26.5,2.0
2025-11-27T00:52:41.066300,26.5,2.6
2025-11-27T00:52:46.220271,26.5,2.1
2025-11-27T00:52:51.411430,26.5,2.0
2025-11-27T00:52:56.558020,26.5,1.9
2025-11-27T00:53:01.704117,26.5,2.1
2025-11-27T00:53:06.848545,26.4,2.0
2025-11-27T00:53:12.020844,26.5,2.3
2025-11-27T00:53:17.248992,26.4,1.8
2025-11-27T00:53:22.395176,26.4,2.0
2025-11-27T00:53:27.548266,26.4,1.9
2025-11-27T00:53:32.738616,26.4,1.9
2025-11-27T00:53:37.883354,26.4,2.1
2025-11-27T00:53:43.029606,26.4,2.1
2025-11-27T00:53:48.175395,26.4,1.9
2025-11-27T00:53:53.348958,26.4,1.8
2025-11-27T00:53:58.578015,26.4,2.1
2025-11-27T00:54:03.724543,26.4,1.8
2025-11-27T00:54:08.878575,26.4,1.9
2025-11-27T00:54:14.069007,26.4,1.9
2025-11-27T00:54:19.211735,26.4,1.9
2025-11-27T00:54:24.357280,26.4,1.8
2025-11-27T00:54:29.503717,26.4,2.2
2025-11-27T00:54:34.656554,26.4,2.3
2025-11-27T00:54:39.847755,26.3,1.9
2025-11-27T00:54:44.992929,26.3,1.9
2025-11-27T00:54:50.137888,26.3,2.1
2025-11-27T00:54:55.282582,26.3,2.0
2025-11-27T00:55:00.436607,26.3,1.9
2025-11-27T00:55:05.627059,26.3,2.1
2025-11-27T00:55:10.773678,26.3,2.3
2025-11-27T00:55:15.918148,26.3,2.1
2025-11-27T00:55:21.063437,26.3,2.3
2025-11-27T00:55:26.215662,26.3,2.1
2025-11-27T00:55:31.406879,26.3,2.5
2025-11-27T00:55:36.552944,26.3,1.9
2025-11-27T00:55:41.698367,26.3,2.5
2025-11-27T00:55:46.844033,26.3,2.0
2025-11-27T00:55:51.998294,26.3,2.0
2025-11-27T00:55:57.189281,26.3,2.2
2025-11-27T00:56:02.333800,26.3,2.2
2025-11-27T00:56:07.479322,26.3,2.2
2025-11-27T00:56:12.624722,26.3,2.6
2025-11-27T00:56:17.777331,26.3,2.0
2025-11-27T00:56:22.968199,26.3,2.3
2025-11-27T00:56:28.110213,26.3,1.8
2025-11-27T00:56:33.254373,26.3,1.8
2025-11-27T00:56:38.395580,26.3,2.1
2025-11-27T00:56:43.548426,26.3,2.1
2025-11-27T00:56:48.738749,26.3,2.3
2025-11-27T00:56:53.882855,26.3,2.2
2025-11-27T00:56:59.025186,26.3,2.2
2025-11-27T00:57:04.171406,26.3,2.1
2025-11-27T00:57:09.322865,26.3,1.8
2025-11-27T00:57:14.511657,26.3,2.0
2025-11-27T00:57:19.652859,26.2,2.3
2025-11-27T00:57:24.797689,26.3,2.1
2025-11-27T00:57:29.938857,26.3,2.0
2025-11-27T00:57:35.091294,26.2,2.1
2025-11-27T00:57:40.279680,26.2,2.1
2025-11-27T00:57:45.421058,26.2,1.7
2025-11-27T00:57:50.568288,26.2,2.5
2025-11-27T00:57:55.709618,26.2,1.8
2025-11-27T00:58:00.861462,26.2,1.9
2025-11-27T00:58:06.049879,26.2,2.1
2025-11-27T00:58:11.192438,26.2,2.0
2025-11-27T00:58:16.336309,26.2,2.1
2025-11-27T00:58:21.478255,26.2,2.1
2025-11-27T00:58:26.629391,26.1,2.2
2025-11-27T00:58:31.817638,26.1,1.8
2025-11-27T00:58:36.959053,26.1,1.8
2025-11-27T00:58:42.104896,26.1,2.0
2025-11-27T00:58:47.246114,26.2,1.6
2025-11-27T00:58:52.397028,26.1,1.8
2025-11-27T00:58:57.585100,26.1,2.1
2025-11-27T00:59:02.728672,26.1,2.0
2025-11-27T00:59:07.874000,26.1,2.3
2025-11-27T00:59:13.014905,26.1,2.0
2025-11-27T00:59:18.166674,26.1,1.1
2025-11-27T00:59:23.355588,26.1,3.9
2025-11-27T00:59:28.497307,26.2,3.3
2025-11-27T00:59:33.641628,26.2,3.3
2025-11-27T00:59:38.782962,26.2,4.0
2025-11-27T00:59:43.934962,26.3,3.0
2025-11-27T00:59:49.123627,26.3,1.8
2025-11-27T00:59:54.265426,26.3,1.4
2025-11-27T00:59:59.412153,26.4,4.2
2025-11-27T01:00:04.553820,26.4,2.0
2025-11-27T01:00:09.694690,26.5,1.7
2025-11-27T01:00:14.897214,26.5,2.6
2025-11-27T01:00:20.038305,26.5,1.3
2025-11-27T01:00:25.187093,26.5,1.9
2025-11-27T01:00:30.328187,26.5,2.0
2025-11-27T01:00:35.468871,26.5,0.0
2025-11-27T01:00:40.672820,26.5,0.0
2025-11-27T01:00:45.813830,26.5,0.0
2025-11-27T01:00:50.962663,26.5,1.5
2025-11-27T01:00:56.104362,26.5,0.0
2025-11-27T01:01:01.257822,26.5,0.0
2025-11-27T01:01:06.445943,26.6,0.0
2025-11-27T01:01:11.586793,26.6,1.4
2025-11-27T01:01:16.734500,26.5,1.3
2025-11-27T01:01:21.875149,26.6,0.0
2025-11-27T01:01:27.028370,26.6,1.0
2025-11-27T01:01:32.216315,26.6,0.0
2025-11-27T01:01:37.357134,26.6,2.0
2025-11-27T01:01:42.504780,26.6,2.2
2025-11-27T01:01:47.645570,26.6,1.1
2025-11-27T01:01:52.797652,26.7,1.0
2025-11-27T01:01:57.985696,26.6,0.0
2025-11-27T01:02:03.127949,26.7,1.7
2025-11-27T01:02:08.274450,26.7,1.8
2025-11-27T01:02:13.415591,26.8,2.0
2025-11-27T01:02:18.567326,26.8,2.1
2025-11-27T01:02:23.755929,26.8,2.6
2025-11-27T01:02:28.896517,26.8,1.8
2025-11-27T01:02:34.042612,26.9,1.7
2025-11-27T01:02:39.184486,26.9,2.1
2025-11-27T01:02:44.337836,26.9,2.0
2025-11-27T01:02:49.528685,26.9,3.7
2025-11-27T01:02:55.557742,26.9,1.0
2025-11-27T01:03:00.736794,26.9,1.9
2025-11-27T01:03:12.896332,26.9,0.0
2025-11-27T01:03:18.037506,27.0,1.8
2025-11-27T01:03:23.190282,27.0,1.6
2025-11-27T01:03:28.477824,27.0,0.0
2025-11-27T01:03:35.016234,27.0,1.6
2025-11-27T01:03:40.162071,27.0,1.5
2025-11-27T01:03:49.676553,27.0,1.9
2025-11-27T01:03:54.852076,27.0,2.5
2025-11-27T01:04:01.562462,27.0,1.8
2025-11-27T01:04:09.557505,26.9,2.6
2025-11-27T01:04:15.141374,27.0,2.7
2025-11-27T01:04:21.426898,26.9,2.7
2025-11-27T01:04:26.607336,26.9,2.3
2025-11-27T01:04:31.943273,26.9,1.8
2025-11-27T01:04:37.088183,26.9,2.0
2025-11-27T01:04:42.714325,26.8,2.2
2025-11-27T01:04:47.867513,26.8,1.9
2025-11-27T01:04:56.926612,26.8,2.5
2025-11-27T01:05:03.630635,26.7,2.8
2025-11-27T01:05:08.772048,26.7,1.7
2025-11-27T01:05:16.093485,26.7,2.1
2025-11-27T01:05:26.061529,26.6,3.2
2025-11-27T01:05:31.214059,26.6,1.5
2025-11-27T01:05:37.024198,26.6,0.0
2025-11-27T01:05:42.165526,26.6,1.4
2025-11-27T01:06:21.330760,26.7,2.5
2025-11-27T01:06:27.031643,26.6,1.6
2025-11-27T01:06:32.185403,26.8,1.8
2025-11-27T01:06:37.705768,26.8,1.9
2025-11-27T01:06:42.890596,26.8,2.7
2025-11-27T01:06:48.035156,26.7,2.0
2025-11-27T01:06:57.099567,26.7,2.7
2025-11-27T01:07:02.240832,26.6,2.1
2025-11-27T01:07:07.391548,26.6,2.1
2025-11-27T01:07:15.400579,26.6,1.9
2025-11-27T01:07:20.541980,26.6,2.0
2025-11-27T01:07:29.193096,26.5,2.1
2025-11-27T01:07:34.345921,26.5,2.0
2025-11-27T01:07:39.554144,26.5,2.6
2025-11-27T01:07:44.715101,26.5,2.6
2025-11-27T01:07:49.865074,26.4,2.1
2025-11-27T01:07:58.969906,26.4,2.3
2025-11-27T01:08:05.419195,26.4,2.1
2025-11-27T01:08:15.213257,26.3,2.5
2025-11-27T01:08:23.442154,26.3,1.6
2025-11-27T01:08:32.648200,26.3,2.5
2025-11-27T01:08:42.624924,26.2,2.1
2025-11-27T01:08:47.873465,26.2,1.9
2025-11-27T01:08:58.705449,26.1,2.3
2025-11-27T01:09:03.859984,26.1,2.8
2025-11-27T01:09:10.650603,26.1,2.5
2025-11-27T01:09:16.258497,26.1,2.2
2025-11-27T01:09:21.483782,26.0,2.3
2025-11-27T01:09:26.677420,26.0,2.8
2025-11-27T01:09:32.047538,25.9,2.1
2025-11-27T01:09:40.186707,25.8,2.1
2025-11-27T01:09:45.883075,25.8,2.5
2025-11-27T01:09:51.033281,25.8,2.1
2025-11-27T01:09:56.185744,25.8,2.2
2025-11-27T01:10:01.378539,25.7,2.1
2025-11-27T01:10:06.972409,25.7,2.5
2025-11-27T01:10:12.239646,25.7,2.2
2025-11-27T01:10:17.474066,25.7,2.5
2025-11-27T01:10:22.786672,25.7,2.1
2025-11-27T01:10:27.939336,25.7,2.2
2025-11-27T01:10:33.459216,25.7,2.1
2025-11-27T01:10:38.622491,25.7,2.3
2025-11-27T01:10:43.774007,25.7,1.9
2025-11-27T01:10:48.926421,25.7,2.3
2025-11-27T01:10:54.114765,25.7,0.0
2025-11-27T01:10:59.258444,25.7,1.8
2025-11-27T01:11:04.448523,25.7,1.4
2025-11-27T01:11:09.650944,25.7,1.3
2025-11-27T01:11:15.854721,25.8,1.0
2025-11-27T01:11:22.567128,25.8,1.7
2025-11-27T01:11:29.021014,25.8,1.0
2025-11-27T01:11:35.054856,25.8,1.6
2025-11-27T01:11:40.415729,25.7,2.7
2025-11-27T01:11:45.558159,25.7,2.3
2025-11-27T01:11:50.703728,25.7,0.0
2025-11-27T01:11:55.846123,25.8,0.0
2025-11-27T01:12:00.998322,25.8,0.0
2025-11-27T01:12:06.187389,25.8,0.0
2025-11-27T01:12:11.328897,25.8,1.5
2025-11-27T01:12:16.476055,25.8,2.0
2025-11-27T01:12:21.619761,25.8,2.1
2025-11-27T01:12:26.775954,25.8,2.1
2025-11-27T01:12:31.965005,25.8,0.0
2025-11-27T01:12:37.105940,25.9,0.0
2025-11-27T01:12:42.253371,26.0,2.1
2025-11-27T01:12:47.394430,26.0,1.1
2025-11-27T01:12:52.550130,26.0,1.8
2025-11-27T01:12:57.740162,25.9,1.6
2025-11-27T01:13:02.883330,26.0,2.2
2025-11-27T01:13:08.030366,26.0,2.2
2025-11-27T01:13:13.172387,25.9,2.2
2025-11-27T01:13:18.326380,25.9,1.8
2025-11-27T01:13:23.517286,25.9,2.9
2025-11-27T01:13:28.662373,25.9,2.6
2025-11-27T01:13:33.807154,25.9,2.6
2025-11-27T01:13:38.954270,25.9,2.1
2025-11-27T01:13:44.108711,25.8,1.7
2025-11-27T01:13:49.300675,25.8,2.6
2025-11-27T01:13:54.442475,25.8,1.5
2025-11-27T01:13:59.590465,25.8,1.9
2025-11-27T01:14:04.731329,25.8,2.2
2025-11-27T01:14:09.886239,25.8,1.9
2025-11-27T01:14:15.074762,25.8,1.0
2025-11-27T01:14:20.217831,25.8,2.3
2025-11-27T01:14:25.364289,25.8,1.7
2025-11-27T01:14:30.505514,25.8,1.8
2025-11-27T01:14:35.660206,25.9,2.1
2025-11-27T01:14:40.849221,25.8,2.5
2025-11-27T01:14:45.993287,25.8,1.8
2025-11-27T01:14:51.139019,25.8,1.7
2025-11-27T01:14:56.283766,25.8,2.2
2025-11-27T01:15:01.437593,25.8,1.7
2025-11-27T01:15:06.628723,25.8,3.0
2025-11-27T01:15:11.775216,25.8,2.6
2025-11-27T01:15:16.920390,25.8,0.0
2025-11-27T01:15:22.066118,25.7,0.0
2025-11-27T01:15:27.220532,25.7,1.7
2025-11-27T01:15:32.409501,25.7,0.0
2025-11-27T01:15:37.554490,25.7,0.0
2025-11-27T01:15:42.699689,25.7,1.4
2025-11-27T01:15:47.845239,25.6,1.6
2025-11-27T01:15:53.000854,25.6,1.8
2025-11-27T01:15:58.192415,25.6,3.5
2025-11-27T01:16:03.337905,25.6,0.0
2025-11-27T01:16:08.483624,25.6,0.0
2025-11-27T01:16:13.629607,25.6,2.0
2025-11-27T01:16:18.785661,25.6,1.3
2025-11-27T01:16:23.977202,25.6,2.9
2025-11-27T01:16:29.122892,25.6,0.0
2025-11-27T01:16:34.268612,25.5,1.5
2025-11-27T01:16:39.413984,25.5,2.6
2025-11-27T01:16:44.570340,25.5,0.0
2025-11-27T01:16:49.761819,25.5,0.0
2025-11-27T01:16:54.907072,25.5,0.0
2025-11-27T01:17:00.052493,25.5,1.4
2025-11-27T01:17:05.198461,25.5,1.9
2025-11-27T01:17:10.352149,25.5,1.8
2025-11-27T01:17:15.543715,25.5,0.0
2025-11-27T01:17:20.689549,25.5,1.5
2025-11-27T01:17:25.834729,25.5,0.0
2025-11-27T01:17:30.977852,25.5,1.3
2025-11-27T01:17:36.132561,25.5,0.0
2025-11-27T01:17:41.324142,25.5,0.0
2025-11-27T01:17:46.469056,25.5,1.7
2025-11-27T01:17:51.615127,25.4,1.5
2025-11-27T01:17:56.760613,25.4,1.3
2025-11-27T01:18:01.913499,25.4,1.4
2025-11-27T01:18:07.104587,25.4,0.0
2025-11-27T01:18:12.249369,25.4,1.7
2025-11-27T01:18:17.394593,25.4,1.7
2025-11-27T01:18:22.538505,25.4,2.1
2025-11-27T01:18:27.693151,25.4,2.3
2025-11-27T01:18:32.884532,25.4,1.0
2025-11-27T01:18:38.029030,25.4,1.4
2025-11-27T01:18:43.174891,25.3,0.0
2025-11-27T01:18:48.320267,25.4,1.6
2025-11-27T01:18:53.475950,25.4,1.8
2025-11-27T01:18:58.668485,25.4,0.0
2025-11-27T01:19:03.814208,25.3,0.0
2025-11-27T01:19:08.959234,25.4,0.0
2025-11-27T01:19:14.104280,25.3,0.0
2025-11-27T01:19:19.259087,25.3,1.0
2025-11-27T01:19:24.450520,25.3,0.0
2025-11-27T01:19:29.596945,25.3,1.8
2025-11-27T01:19:34.743163,25.3,0.0
2025-11-27T01:19:39.887333,25.3,1.1
2025-11-27T01:19:45.042730,25.3,1.0
2025-11-27T01:19:50.233220,25.3,0.0
2025-11-27T01:19:55.378704,25.3,1.3
2025-11-27T01:20:00.525135,25.3,1.6
2025-11-27T01:20:05.671110,25.3,0.0
2025-11-27T01:20:10.827563,25.3,0.0
2025-11-27T01:20:16.019482,25.3,1.9
2025-11-27T01:20:21.162930,25.3,0.0
2025-11-27T01:20:26.307923,25.3,0.0
2025-11-27T01:20:31.452492,25.2,1.9
2025-11-27T01:20:36.606332,25.2,1.4
2025-11-27T01:20:41.798123,25.2,0.0
2025-11-27T01:20:46.943783,25.3,1.6
2025-11-27T01:20:52.089338,25.2,0.0
2025-11-27T01:20:57.233981,25.2,0.0
2025-11-27T01:21:02.388284,25.2,1.7
2025-11-27T01:21:07.580075,25.2,0.0
2025-11-27T01:21:12.725455,25.2,1.9
2025-11-27T01:21:17.867841,25.2,1.0
2025-11-27T01:21:23.012301,25.2,0.0
2025-11-27T01:21:28.185287,25.2,2.3
2025-11-27T01:21:33.415134,25.2,1.1
2025-11-27T01:21:38.557844,25.3,1.5
2025-11-27T01:21:43.701428,25.1,2.2
2025-11-27T01:21:48.905252,25.1,2.0
2025-11-27T01:21:54.050082,25.1,1.7
2025-11-27T01:21:59.195567,25.2,0.0
2025-11-27T01:22:04.338029,25.2,1.4
2025-11-27T01:22:09.494117,25.2,1.9
2025-11-27T01:22:14.685321,25.2,0.0
2025-11-27T01:22:19.831605,25.2,0.0
2025-11-27T01:22:24.976824,25.1,1.4
2025-11-27T01:22:30.122573,25.2,0.0
2025-11-27T01:22:35.277563,25.2,0.0
2025-11-27T01:22:40.468271,25.2,2.0
2025-11-27T01:22:45.610067,25.1,0.0
2025-11-27T01:22:50.757687,25.2,0.0
2025-11-27T01:22:55.899804,25.2,0.0
2025-11-27T01:23:01.054076,25.1,0.0
2025-11-27T01:23:06.245305,25.1,0.0
2025-11-27T01:23:11.389341,25.2,0.0
2025-11-27T01:23:16.535996,25.2,1.1
2025-11-27T01:23:21.680329,25.1,1.6
2025-11-27T01:23:26.832302,25.1,0.0
2025-11-27T01:23:32.022795,25.1,0.0
2025-11-27T01:23:37.168950,25.1,1.0
2025-11-27T01:23:42.314921,25.2,1.3
2025-11-27T01:23:47.461364,25.2,0.0
2025-11-27T01:23:52.613428,25.1,1.4
2025-11-27T01:23:57.805200,25.1,2.6
2025-11-27T01:24:02.950694,25.2,0.0
2025-11-27T01:24:08.094535,25.2,0.0
2025-11-27T01:24:13.238836,25.1,1.9
2025-11-27T01:24:18.391044,25.1,1.9
2025-11-27T01:24:23.582822,25.1,0.0
2025-11-27T01:24:28.726499,25.1,2.0
2025-11-27T01:24:33.871731,25.1,0.0
2025-11-27T01:24:39.015828,25.1,1.9
2025-11-27T01:24:44.168584,25.1,1.9
2025-11-27T01:24:49.359800,25.2,0.0
2025-11-27T01:24:54.502291,25.1,1.5
2025-11-27T01:24:59.661726,25.1,0.0
2025-11-27T01:25:04.808129,25.1,1.8
2025-11-27T01:25:09.961406,25.1,1.1
2025-11-27T01:25:15.152988,25.1,2.7
2025-11-27T01:25:20.299548,25.1,2.0
2025-11-27T01:25:25.459275,25.2,1.6
2025-11-27T01:25:30.604971,25.1,0.0
2025-11-27T01:25:35.777427,25.1,1.7
2025-11-27T01:25:41.004700,25.1,1.6
2025-11-27T01:25:46.149541,25.1,1.5
2025-11-27T01:25:51.301356,25.1,0.0
2025-11-27T01:25:56.491907,25.2,0.0
2025-11-27T01:26:01.636397,25.1,2.1
2025-11-27T01:26:06.795813,25.1,1.1
2025-11-27T01:26:11.942268,25.1,1.1
2025-11-27T01:26:17.096868,25.1,0.0
2025-11-27T01:26:22.287841,25.1,1.1
2025-11-27T01:26:27.431983,25.1,1.3
2025-11-27T01:26:32.577731,25.1,1.8
2025-11-27T01:26:37.724075,25.1,2.0
2025-11-27T01:26:42.875302,25.1,0.0
2025-11-27T01:26:48.065197,25.1,0.0
2025-11-27T01:26:53.211383,25.1,1.6
2025-11-27T01:26:58.357957,25.1,1.0
2025-11-27T01:27:03.504614,25.1,2.5
2025-11-27T01:27:08.655471,25.1,0.0
2025-11-27T01:27:13.846329,25.1,2.2
2025-11-27T01:27:18.990840,25.1,0.0
2025-11-27T01:27:24.136435,25.1,1.3
2025-11-27T01:27:29.283460,25.2,1.3
2025-11-27T01:27:34.436008,25.1,0.0
2025-11-27T01:27:39.627111,25.1,1.4
2025-11-27T01:27:44.772995,25.1,0.0
2025-11-27T01:27:49.917513,25.1,1.7
2025-11-27T01:27:55.062752,25.1,0.0
2025-11-27T01:28:00.214992,25.1,0.0
2025-11-27T01:28:05.406014,25.1,2.7
2025-11-27T01:28:10.552908,25.2,0.0
2025-11-27T01:28:15.698758,25.2,2.0
2025-11-27T01:28:20.845034,25.1,1.0
2025-11-27T01:28:25.995875,25.1,1.4
2025-11-27T01:28:31.187205,25.1,0.0
2025-11-27T01:28:36.333448,25.1,1.4
2025-11-27T01:28:41.492632,25.1,1.5
2025-11-27T01:28:46.639200,25.1,2.2
2025-11-27T01:28:51.810581,25.1,0.0
2025-11-27T01:28:57.038839,25.1,0.0
2025-11-27T01:29:02.184454,25.1,0.0
2025-11-27T01:29:07.338002,25.1,1.0
2025-11-27T01:29:12.529868,25.1,1.8
2025-11-27T01:29:17.676104,25.1,1.6
2025-11-27T01:29:22.822541,25.1,0.0
2025-11-27T01:29:27.968893,25.1,1.5
2025-11-27T01:29:33.121601,25.1,1.5
2025-11-27T01:29:38.313394,25.1,2.0
2025-11-27T01:29:43.459834,25.1,1.3
2025-11-27T01:29:48.606222,25.1,0.0
2025-11-27T01:29:53.752983,25.1,0.0
2025-11-27T01:29:58.907755,25.1,0.0
2025-11-27T01:30:04.097449,25.1,0.0
2025-11-27T01:30:09.243915,25.1,0.0
2025-11-27T01:30:14.389085,25.1,1.1
2025-11-27T01:30:19.532671,25.1,1.6
2025-11-27T01:30:24.687772,25.1,1.0
2025-11-27T01:30:29.879243,25.1,0.0
2025-11-27T01:30:35.023936,25.1,0.0
2025-11-27T01:30:40.183328,25.1,1.3
2025-11-27T01:30:45.328671,25.1,0.0
2025-11-27T01:30:50.484341,25.1,1.8
2025-11-27T01:30:55.676031,25.1,2.1
2025-11-27T01:31:00.821705,25.1,0.0
2025-11-27T01:31:05.968306,25.1,0.0
2025-11-27T01:31:11.114328,25.1,0.0
2025-11-27T01:31:16.269077,25.1,1.3
2025-11-27T01:31:21.460335,25.1,3.0
2025-11-27T01:31:26.604970,25.1,1.7
2025-11-27T01:31:31.751042,25.1,0.0
2025-11-27T01:31:36.895029,25.1,2.1
2025-11-27T01:31:42.051163,25.1,0.0
2025-11-27T01:31:47.242706,25.1,0.0
2025-11-27T01:31:52.385837,25.1,0.0
2025-11-27T01:31:57.530432,25.1,0.0
2025-11-27T01:32:02.673964,25.1,1.8
2025-11-27T01:32:07.830406,25.1,1.1
2025-11-27T01:32:13.021292,25.1,0.0
2025-11-27T01:32:18.164966,25.1,0.0
2025-11-27T01:32:23.311595,25.1,0.0
2025-11-27T01:32:28.457111,25.1,0.0
2025-11-27T01:32:33.611480,25.1,0.0
2025-11-27T01:32:38.801914,25.1,2.0
2025-11-27T01:32:43.943899,25.1,0.0
2025-11-27T01:32:49.091749,25.1,0.0
2025-11-27T01:32:54.237611,25.1,0.0
2025-11-27T01:32:59.390673,25.1,0.0
2025-11-27T01:33:04.581018,25.1,2.6
2025-11-27T01:33:09.726120,25.1,0.0
2025-11-27T01:33:14.868995,25.1,1.3
2025-11-27T01:33:20.012068,25.1,2.3
2025-11-27T01:33:25.164943,25.1,2.7
2025-11-27T01:33:30.355710,25.1,1.1
2025-11-27T01:33:35.502431,25.1,2.0
2025-11-27T01:33:40.648716,25.1,0.0
2025-11-27T01:33:45.793962,25.1,0.0
2025-11-27T01:33:50.945905,25.1,0.0
2025-11-27T01:33:56.137075,25.1,2.3
2025-11-27T01:34:01.281049,25.1,1.7
2025-11-27T01:34:06.427572,25.1,0.0
2025-11-27T01:34:11.573109,25.1,1.5
2025-11-27T01:34:16.727125,25.1,0.0
2025-11-27T01:34:21.918152,25.1,2.7
2025-11-27T01:34:27.064585,25.1,0.0
2025-11-27T01:34:32.210945,25.1,0.0
2025-11-27T01:34:37.356989,25.1,1.3
2025-11-27T01:34:42.512214,25.1,1.7
2025-11-27T01:34:47.702926,25.1,0.0
2025-11-27T01:34:52.846431,25.1,19.7
2025-11-27T01:34:57.993424,25.6,22.4
2025-11-27T01:35:03.135916,26.5,1.4
2025-11-27T01:35:08.288580,27.6,27.9
2025-11-27T01:35:16.609995,28.7,0.0
2025-11-27T01:35:21.751580,28.2,2.0
2025-11-27T01:35:26.905252,28.0,1.5
2025-11-27T01:35:32.095405,27.9,0.0
2025-11-27T01:35:37.240718,27.8,0.0
2025-11-27T01:35:42.383411,27.7,0.0
2025-11-27T01:35:47.526215,27.6,0.0
2025-11-27T01:35:52.678373,27.6,0.0
2025-11-27T01:35:57.867531,27.5,0.0
2025-11-27T01:36:03.009442,27.4,0.0
2025-11-27T01:36:08.154632,27.4,0.0
